sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_135,124978601.867523,241675127.390721,38386157.0,38386612.0
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_14
2b,mixed,coh,kite_large,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_145
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_01,5007.095851,4908.723137,3432076.0,3432082.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_005,4937.875659,4848.799453,1715986.0,1715988.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_015,5082.322728,4976.383859,5149553.0,5149566.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_02,5170.459502,5056.887283,6864236.0,6864252.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_025,5269.911326,5148.777709,8580330.0,8580342.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_03,5388.531843,5261.405253,10297230.0,10297260.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_035,5531.281064,5400.716224,12013450.0,12013492.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_04,5703.754317,5575.929066,13728503.0,13728541.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_045,5926.906872,5814.642058,15445214.0,15445257.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_05,6238.661211,6178.293084,17160033.0,17160074.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_055,6785.945468,6903.219274,18876413.0,18876503.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_06,8259.692478,9122.647961,20591019.0,20591095.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_065,3592918.250314,6009343.99189,22161125.0,22161333.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_07,14688066.931615,26939971.487582,21121405.0,21121625.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_075,22408042.581839,42442198.854911,21807196.0,21807421.0
2b,mixed,coh,lpbt_s_latop,nndbt_none_2_6_40cpus_4xdirs_4.0GHz,0_08,30929050.851148,60337522.210717,22530224.0,22530476.0
