sim_cycles,mixed_or_same,mem_or_coh,config,alg,inj_rate,average_packet_latency,average_flit_latency,packets_received::total,packets_injected::total
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_1,29298553.039481,71452641.447254,49625156.0,49626324.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_16,54901401.151721,172988633.35776,68653019.0,68654952.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_12,40741460.212017,108392190.443348,56304155.0,56305752.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_05,7674.983025,7868.482926,27456589.0,27456697.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_07,9631.970999,10268.48448,38433393.0,38433538.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_08,8885940.140922,19557577.436188,42911106.0,42911600.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_13,46140544.715535,128035186.337979,59523032.0,59524709.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_02,6734.205607,6882.450914,10983043.0,10983075.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_19,65239069.106032,204839082.269437,76883213.0,76885553.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_03,6973.584082,7135.224984,16476514.0,16476565.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_18,57726505.338077,196104186.833721,74672070.0,74674418.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_01,6535.402752,6666.910279,5492871.0,5492892.0
2b,mixed,mem,dbl_bfly_64r,2evns_12vcs_64cpus_4xdirs_4.0GHz,0_06,8276.588773,8508.849044,32944930.0,32945068.0
