bench,config,description,simTicks,numCycles,simInsts,average_packet_latency,cumulativeCycles,maxCycles,geoIPC,mpki
fluidanimate,kite_large_noci_nndbt_picky_none,,23188255536.0,69571597.0,10125414855.0,7464.239036,4401903875.0,87351615.0,1.1472916000693447,0.1293526077203878
fluidanimate,kite_medium_noci_nndbt_picky_none,,23114338860.0,70082488.0,10190597812.0,7063.458377,4443224563.0,87059079.0,1.1516953807061174,0.13008893047041764
fluidanimate,kite_small_noci_nndbt_picky_none,,22869605788.0,70121280.0,10205573656.0,6496.473564,4411305829.0,86497918.0,1.163270151403604,0.12830818482313647
raytrace,lpbt_s_power_noci_nndbt_injej_none,,4090015570.0,12765818.0,7005377099.0,6241.664609,828103494.0,15512869.0,1.6431867930894295,0.12296949029643574
raytrace,lpbt_m_latop_noci_nndbt_injej_none,,4111444547.0,13046139.0,7006998156.0,6609.159339,843441380.0,15595300.0,1.6152291182538714,0.12290548280179191
raytrace,lpbt_s_latop_noci_nndbt_injej_none,,4085253166.0,12873527.0,7006281142.0,6382.656252,834756335.0,15497351.0,1.6314354892217315,0.12301149917746837
raytrace,ft_x_noci_nndbt_injej_none,,4105691685.0,13077390.0,7007776682.0,6567.258771,845796031.0,15570373.0,1.6119123247163418,0.12258511447786397
raytrace,kite_small_noci_nndbt_injej_none,,4069494469.0,12697600.0,7005399977.0,5970.202674,824478471.0,15436627.0,1.6504833788623343,0.12320809956961302
raytrace,kite_medium_noci_nndbt_injej_none,,4098644074.0,12963811.0,7006073016.0,6521.069674,840441150.0,15549567.0,1.6195340444598958,0.12298820886556154
raytrace,kite_large_noci_nndbt_injej_none,,4117866218.0,13104192.0,7006273989.0,6885.396596,848368956.0,15620136.0,1.605416028425298,0.12289585485289757
raytrace,dbl_bfly_x_noci_nndbt_injej_none,,4141900736.0,13250311.0,7007460937.0,7199.349286,855213149.0,15711059.0,1.593277601102277,0.12276076999910716
raytrace,butter_donut_x_noci_nndbt_injej_none,,4128416726.0,13163510.0,7006921932.0,6995.769016,852452423.0,15660909.0,1.5978333479958218,0.12285527413301627
raytrace,lpbt_s_latop_noci_nndbt_picky_none,,4089112165.0,12724114.0,7005697884.0,6040.307801,826732798.0,15547951.0,1.6464331924181024,0.12317378493584949
