bench,config,description,simTicks,numCycles,simInsts,average_packet_latency,cumulativeCycles,maxCycles,geoIPC,mpki
swaptions,ns_l_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,13803721479.0,52485630.0,11997461739.0,7136.444007,3359080371.0,52485630.0,1.7087675558055837,0.002670522004302597
swaptions,ns_m_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,13813255229.0,52521880.0,12022017454.0,7031.303064,3361400371.0,52521880.0,1.7156465085667036,0.0026590137884254707
swaptions,ns_s_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,13759979056.0,52319309.0,12062576763.0,6587.69273,3348435822.0,52319309.0,1.7358662379348824,0.0026419971175881025
swaptions,mesh_noci_naive_hops,,14012591608.0,53279813.0,11910110535.0,8446.452924,3409908083.0,53279813.0,1.655393221707216,0.002711388269267756
fluidanimate,ns_l_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,23092752609.0,70094786.0,10177415388.0,6903.644212,4423718731.0,87281520.0,1.1534432423143521,0.12844620694237538
fluidanimate,ns_m_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,23025453276.0,70312136.0,10174201065.0,6884.210779,4420729976.0,87397542.0,1.1538323526413676,0.12920812315079414
fluidanimate,ns_s_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,23233883932.0,69323775.0,10141699999.0,6496.448208,4367822549.0,85750549.0,1.160058408326286,0.12981888792522386
fluidanimate,ns_l_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,23401464113.0,71483919.0,10216917457.0,6954.229726,4487262248.0,87662808.0,1.1460782405424874,0.13006719637034556
fluidanimate,ns_m_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,23035604024.0,70045557.0,10163173005.0,6884.951272,4416446342.0,87309908.0,1.1521187362424266,0.1293357999898726
fluidanimate,ns_s_scop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,23214367754.0,69045423.0,10158132378.0,6454.728976,4347983868.0,85726074.0,1.1692811735323947,0.12885852035629047
fluidanimate,mesh_noci_naive_hops,,23551974016.0,71734942.0,10180196290.0,8428.762389,4515675327.0,89044309.0,1.1305896963563962,0.12798504205277073
facesim,ns_l_latop_noci_picky_cohmem_prioritized_doubley_memory_mclb_hops,,22852182827.0,437300.0,3892353987.0,6518.667976,443772293.0,67120746.0,0.8079488890793954,0.31403365437582886
